tmdb_id,imdb_id,title,title_clean,year,release_decade,release_date,budget,revenue,popularity,runtime,vote_average,vote_count,original_language,genre1,genre2,genre3,production_country,main_production_company,female_ratio_all_cast,female_ratio_top3,female_ratio_top5,female_ratio_top10,female_lead,female_second_billed,female_director,female_writer,female_producer,female_executive_producer,female_editor,female_cinematographer,female_crew_ratio,female_creative_leadership_score,movieId,movielens_rating_count,movielens_avg_rating,bechdelRating,bechdel_pass,imdbAverageRating,numVotes,runtimeMinutes,oscar_nomination_count,oscar_win_count,oscar_directing_nomination,oscar_directing_win,oscar_best_picture_nomination,oscar_best_picture_win,budget_raw,revenue_raw,has_budget_data,has_revenue_data,has_financial_data,has_imdb_rating_data,has_bechdel_data,has_cast_representation_data,has_crew_representation_data,has_core_eda_data,profit,roi,log_revenue,log_budget
64091,tt1461677,Flesh Wounds,flesh wounds,2011,2010,2011-06-09,,,0.748749,80.0,3.0,6.0,de,Action,Thriller,Science Fiction,United States of America,,0.2,0.3333333333333333,0.2,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120210,1.0,3.0,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,1,1,,,,
84100,tt0025124,Flirtation Walk,flirtation walk,1934,1930,1934-12-01,,,0.323876,97.0,2.5,2.0,en,Music,Romance,,United States of America,First National Pictures,0.16666666666666666,0.5,0.5,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120214,3.0,3.0,,,,,,2,0,0,0,1,0,0,0.0,0,0,0,0,0,1,1,1,,,,
48854,tt0363056,Sansa,sansa,2004,2000,2004-01-29,,,0.056129,116.0,5.0,1.0,en,Romance,Thriller,,France,Arte,0.8,0.5,0.75,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120216,4.0,3.25,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,1,1,,,,
116977,tt0249516,Foodfight!,foodfight,2012,2010,2012-06-15,65000000.0,73706.0,6.693589,87.0,2.3,28.0,en,Animation,Action,Comedy,United States of America,Threshold Entertainment,0.3333333333333333,0.3333333333333333,0.4,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.16666666666666666,120222,12.0,0.7916666666666666,,,,,,0,0,0,0,0,0,65000000,73706.0,1,1,1,0,0,1,1,1,-64926294.0,0.0011339384615384614,11.207853053314365,17.989897843244528
81878,tt0040365,Forbidden,forbidden,1949,1940,1949-02-28,,,0.233108,87.0,7.0,1.0,en,Thriller,Drama,,United Kingdom,George King Productions,0.15384615384615385,0.6666666666666666,0.4,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120234,,,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,1,1,,,,
27399,tt0045780,Forbidden,forbidden,1953,1950,1953-12-02,,,0.231607,85.0,6.3,4.0,en,Drama,Crime,,United States of America,Universal International Pictures (UI),0.16666666666666666,0.3333333333333333,0.2,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120236,1.0,3.0,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,1,1,,,,
17806,tt0196723,Forever Lulu,forever lulu,2000,2000,2000-01-01,20000000.0,,1.899016,95.0,5.1,6.0,en,Drama,Comedy,Romance,Germany,,0.5,0.6666666666666666,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120240,2.0,4.0,,,,,,0,0,0,0,0,0,20000000,0.0,1,0,0,0,0,1,1,1,,,,16.811242881518265
65186,tt1431065,Forget Me Not,forget me not,2011,2010,2011-05-06,,,1.733993,93.0,5.5,9.0,en,Drama,Romance,,United Kingdom,Quicksilver Films,0.5,0.6666666666666666,0.5,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,120246,4.0,3.25,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,1,1,,,,
95060,tt0051629,Fort Massacre,fort massacre,1958,1950,1958-05-01,,,0.126986,80.0,5.3,3.0,en,Action,Western,,United States of America,United Artists,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120250,1.0,4.0,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,1,1,,,,
272663,tt0045785,Fort Vengeance,fort vengeance,1953,1950,1953-03-28,,,0.021966,75.0,0.0,0.0,en,Western,,,United States of America,Allied Artists Pictures,0.1,0.3333333333333333,0.2,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120252,,,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,1,1,,,,
72474,tt0043557,Fort Worth,fort worth,1951,1950,1951-07-14,,,0.001489,80.0,0.0,0.0,en,Western,,,United States of America,Warner Bros.,0.18181818181818182,0.3333333333333333,0.4,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120254,,,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,1,1,,,,
51175,tt0200374,Shaka Zulu: The Last Great Warrior,shaka zulu the last great warrior,2005,2000,2005-05-03,,,0.327513,179.0,5.3,3.0,en,Drama,,,United States of America,,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120258,4.0,3.625,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,1,1,,,,
106821,tt0036836,Four Jills in a Jeep,four jills in a jeep,1944,1940,1944-03-17,,,0.195853,89.0,7.0,1.0,en,Comedy,Music,,United States of America,Twentieth Century Fox Film Corporation,0.6666666666666666,1.0,0.75,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120260,1.0,3.5,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,1,1,,,,
124115,tt0031336,Four Wives,four wives,1939,1930,1939-12-25,,,0.174601,99.0,0.0,0.0,en,Drama,Romance,,United States of America,Warner Bros.,0.4166666666666667,1.0,0.8,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120262,1.0,5.0,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,1,1,,,,
29365,tt0039396,Framed,framed,1947,1940,1947-05-25,,,0.546214,82.0,6.3,8.0,en,Crime,Drama,,United States of America,Columbia Pictures Corporation,0.4,0.3333333333333333,0.4,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120266,2.0,3.0,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,1,1,,,,
98010,tt0054892,Francis of Assisi,francis of assisi,1961,1960,1961-07-12,,,0.791888,105.0,6.2,6.0,en,History,Drama,,United States of America,Twentieth Century Fox Film Corporation,0.2,0.3333333333333333,0.2,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,120268,2.0,2.5,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,1,,,,
42706,tt0109835,Frank & Jesse,frank jesse,1995,1990,1995-04-22,,,0.982153,105.0,6.7,3.0,en,Action,Adventure,Drama,United States of America,Trimark Pictures,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,120270,1.0,2.5,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,1,,,,
29628,tt0085551,Get Crazy,get crazy,1983,1980,1983-08-05,,1645711.0,0.584128,92.0,8.4,4.0,en,Comedy,Music,,United States of America,D & P Productions,0.36,0.0,0.2,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,120272,3.0,3.8333333333333335,,,,,,0,0,0,0,0,0,0,1645711.0,0,1,0,0,0,1,1,1,,,14.313683675286853,
276918,tt2785390,America: Imagine the World Without Her,america imagine the world without her,2014,2010,2014-07-02,,,1.313952,103.0,5.4,35.0,en,Documentary,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120274,7.0,2.2142857142857144,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,1,1,,,,
186845,tt2229399,Symphony of the Soil,symphony of the soil,2013,2010,2013-10-11,,,0.047271,104.0,10.0,1.0,en,Documentary,Adventure,,United States of America,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,120276,2.0,3.75,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,,,,
252529,tt1816608,Another Me,another me,2013,2010,2013-11-15,,,5.203937,86.0,4.7,77.0,en,Thriller,Mystery,,Spain,Tornasol Films S.A.,0.5454545454545454,0.6666666666666666,0.6,0.5555555555555556,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5714285714285714,0.5,120278,13.0,2.923076923076923,3.0,1.0,4.6,6075.0,86,0,0,0,0,0,0,0,0.0,0,0,0,1,1,1,1,1,,,,
173732,tt0201450,Bang Bang,bang bang,1971,1970,1971-01-01,,,0.000578,80.0,7.5,2.0,pt,Comedy,Fantasy,,Brazil,Total Filmes,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,120280,4.0,3.125,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,,,,
31821,tt0286855,Now You Know,now you know,2002,2000,2002-01-01,380000.0,,0.207584,102.0,5.7,5.0,en,Comedy,Romance,,,,0.36363636363636365,0.3333333333333333,0.25,0.2857142857142857,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120282,4.0,3.125,,,,,,0,0,0,0,0,0,380000,0.0,1,0,0,0,0,1,1,1,,,,12.847929163278053
288581,tt2961890,Rocks in my Pockets,rocks in my pockets,2014,2010,2014-08-21,,,0.829203,88.0,9.4,5.0,en,Comedy,Animation,Drama,Latvia,Signe Baumane Studio,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,120284,12.0,3.5416666666666665,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,,,,
307127,tt3431998,Daughters of Dolma,daughters of dolma,2013,2010,2013-11-21,,,0.018143,67.0,0.0,0.0,en,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,120286,,,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,,,,
43635,tt1538401,My Rainy Days,my rainy days,2009,2000,2009-11-07,,,2.034642,119.0,6.9,25.0,ja,Drama,Romance,,Japan,GAGA,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,120290,8.0,3.4375,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,1,,,,
266040,tt2368635,Bird People,bird people,2014,2010,2014-06-04,,,2.221776,128.0,5.2,44.0,en,Drama,Fantasy,Romance,France,Angoa-Agicoa,0.3684210526315789,0.3333333333333333,0.25,0.2222222222222222,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.75,0.3333333333333333,120292,19.0,3.1052631578947367,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,1,1,,,,
153854,tt2328922,It Felt Like Love,it felt like love,2013,2010,2013-01-19,,,1.342329,82.0,5.4,20.0,en,Drama,,,United States of America,Verisimilitude,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5555555555555556,0.5,120294,15.0,2.6,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,1,1,,,,
251959,tt0313422,Eye for an Eye,eye for an eye,1966,1960,1966-03-18,,,0.118931,20.0,5.0,1.0,pt,,,,Brazil,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,120299,2.0,1.75,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,,,,
253065,tt3516378,Miss Granny,miss granny,2014,2010,2014-01-22,,,2.057505,124.0,7.0,33.0,ko,Family,Drama,,South Korea,CJ Entertainment,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120301,15.0,3.6,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,1,1,,,,
125891,tt0027796,Intermezzo,intermezzo,1936,1930,1936-11-16,,,0.745522,93.0,5.5,3.0,sv,Drama,Romance,,Sweden,Svensk Filmindustri (SF),0.2857142857142857,1.0,0.3333333333333333,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120307,5.0,3.1,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,1,1,,,,
46616,tt0030293,Joy of Living,joy of living,1938,1930,1938-05-06,,,0.041484,91.0,6.0,1.0,en,Comedy,Romance,,United States of America,RKO Radio Pictures,0.46153846153846156,0.6666666666666666,0.6,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120309,1.0,4.5,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,1,1,,,,
244049,tt3417422,Drishyam,drishyam,2013,2010,2013-12-19,750000.0,12000000.0,1.908761,160.0,8.1,23.0,ml,Crime,Thriller,,India,Aashirvad Cinemas,0.125,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120311,28.0,3.982142857142857,,,,,,0,0,0,0,0,0,750000,12000000.0,1,1,1,0,0,1,1,1,11250000.0,16.0,16.300417291085605,13.527829818844937
149854,tt2053378,Gloriously Wasted,gloriously wasted,2012,2010,2012-12-28,,,0.632621,85.0,5.2,5.0,en,,,,,,0.5,0.5,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120315,10.0,1.55,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,1,0,,,,
21605,tt0283054,Thunderpants,thunderpants,2002,2000,2002-05-24,,,1.452692,83.0,4.6,15.0,en,Comedy,Family,Science Fiction,United Kingdom,Pathé Pictures International,0.18181818181818182,0.0,0.25,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120317,8.0,1.8125,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,1,1,,,,
22058,tt0070787,That Man Bolt,that man bolt,1973,1970,1973-12-01,,,0.047005,103.0,5.8,2.0,en,Action,Drama,,United States of America,,0.3333333333333333,0.5,0.6666666666666666,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120319,1.0,3.0,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,1,1,,,,
28763,tt0060548,Island of Terror,island of terror,1966,1960,1966-06-20,,,2.500601,89.0,5.5,27.0,en,Science Fiction,Horror,,United Kingdom,Planet Film Productions,0.2,0.3333333333333333,0.2,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120321,11.0,2.1818181818181817,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,1,1,,,,
135832,tt2397521,Moon Man,moon man,2012,2010,2012-12-19,12000.0,,1.211827,95.0,6.8,9.0,de,Family,,,Ireland,Cartoon Saloon,0.4,0.3333333333333333,0.4,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,120323,5.0,3.5,,,,,,0,0,0,0,0,0,12000,0.0,1,0,0,0,0,1,0,1,,,,9.392745258631441
75298,tt0095167,The Fountain,fountain,1989,1980,1989-09-08,,,0.004948,100.0,4.5,2.0,ru,Comedy,,,Russia,Lenfilm Studio,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120380,2.0,3.5,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,,,,
19365,tt1146283,Foreign Exchange,foreign exchange,2008,2000,2008-09-09,1000000.0,,1.698566,85.0,3.7,6.0,en,Comedy,,,United States of America,Full Glass Films,0.6,1.0,0.5,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,120382,3.0,3.1666666666666665,,,,,,0,0,0,0,0,0,1000000,0.0,1,0,0,0,0,1,0,1,,,,13.815511557963774
157674,tt2609156,FrackNation,fracknation,2013,2010,2013-01-07,150000.0,,0.382339,77.0,6.3,7.0,en,Documentary,,,Poland,Ann and Phelim Media,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.16666666666666666,120384,3.0,3.3333333333333335,,,,,,0,0,0,0,0,0,150000,0.0,1,0,0,0,0,0,1,0,,,,11.918397239722838
209293,tt1657513,Louis Cyr : The Strongest Man in the World,louis cyr the strongest man in the world,2013,2010,2013-07-12,8500000.0,,2.000605,130.0,6.0,10.0,fr,Drama,History,,Canada,Christal Films,0.2857142857142857,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120388,5.0,3.3,,,,,,0,0,0,0,0,0,8500000,0.0,1,0,0,0,0,1,1,1,,,,15.955576839107596
59439,tt1621426,Natural Selection,natural selection,2011,2010,2011-03-13,,55282.0,0.416296,90.0,6.0,8.0,en,Comedy,Drama,,United States of America,,0.25,0.3333333333333333,0.25,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,120390,9.0,3.5555555555555554,,,,,,0,0,0,0,0,0,0,55282.0,0,1,0,0,0,1,0,1,,,10.92022072614414,
276908,tt2965412,Comet,comet,2014,2010,2014-12-05,,,6.93232,91.0,6.8,150.0,en,Science Fiction,Comedy,Drama,United States of America,Anonymous Content,0.25,0.5,0.3333333333333333,0.25,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.42857142857142855,0.16666666666666666,120392,128.0,3.63671875,1.0,0.0,6.7,19692.0,91,0,0,0,0,0,0,0,0.0,0,0,0,1,1,1,1,1,,,,
42811,tt0020902,Free and Easy,free and easy,1930,1930,1930-03-22,,,0.984917,92.0,4.3,3.0,en,Comedy,Music,,United States of America,Metro-Goldwyn-Mayer (MGM),0.3333333333333333,0.6666666666666666,0.4,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120398,2.0,2.25,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,1,1,,,,
240881,tt1839482,Free Ride,free ride,2013,2010,2013-10-10,,,2.876327,86.0,5.4,19.0,en,Action,Drama,Thriller,United States of America,Aberration Films,0.8,0.6666666666666666,0.75,0.8,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.16666666666666666,120400,5.0,2.6,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,1,1,,,,
274478,tt0119153,Freedom Strike,freedom strike,1998,1990,1998-09-26,,,0.495828,93.0,4.8,4.0,en,Action,,,,,0.25,0.3333333333333333,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120402,1.0,1.5,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,1,1,,,,
56539,tt0073019,Friday Foster,friday foster,1975,1970,1975-12-25,,,1.05356,90.0,5.8,13.0,en,Action,Thriller,,United States of America,American International Pictures (AIP),0.25,0.5,0.5,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120408,6.0,3.4166666666666665,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,1,1,,,,
106136,tt2065898,From Above,from above,2014,2010,2014-02-03,,,0.371546,112.0,0.5,2.0,en,Romance,Drama,,United States of America,eleven-55 Films,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,120410,1.0,0.5,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,1,,,,
49391,tt1031241,From Time to Time,from time to time,2009,2000,2009-01-01,,,5.03926,95.0,6.2,24.0,en,Adventure,Fantasy,Drama,United Kingdom,Ealing Studios,0.42857142857142855,0.3333333333333333,0.4,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,120412,21.0,3.1666666666666665,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,1,1,,,,
162059,tt0026388,Front Page Woman,front page woman,1935,1930,1935-07-11,,,0.698276,82.0,6.8,2.0,en,Comedy,Romance,,United States of America,Warner Bros.,0.3076923076923077,0.5,0.5,0.4444444444444444,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.16666666666666666,120414,1.0,4.0,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,1,1,,,,
16365,tt0158409,Futuresport,futuresport,1998,1990,1998-01-09,,,2.673038,91.0,4.5,18.0,en,Action,Science Fiction,,Canada,Amen Ra Films,0.4444444444444444,0.3333333333333333,0.25,0.4444444444444444,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120420,8.0,2.0625,1.0,0.0,4.1,3108.0,91,0,0,0,0,0,0,0,0.0,0,0,0,1,1,1,1,1,,,,
152986,tt0025161,Gambling Lady,gambling lady,1934,1930,1934-03-31,,,1.200342,66.0,4.8,4.0,en,Drama,,,United States of America,Warner Bros.,0.14285714285714285,0.5,0.5,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120428,1.0,3.0,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,1,1,,,,
142012,tt0116393,Gang in Blue,gang in blue,1996,1990,1996-09-08,,,0.652515,97.0,6.0,1.0,en,Thriller,Action,Crime,United States of America,Robert Lawrence Productions,0.1,0.3333333333333333,0.2,0.1111111111111111,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,120430,1.0,2.5,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,1,1,,,,
54165,tt0088202,A Summer in St. Tropez,summer in st tropez,1983,1980,1983-06-06,,,1.353097,59.0,5.8,4.0,en,Drama,Romance,,France,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120432,6.0,2.25,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,1,1,,,,
105404,tt0087313,Garbo Talks,garbo talks,1984,1980,1984-10-12,,,0.871504,103.0,6.2,8.0,en,Comedy,Drama,,United States of America,United Artists,0.6153846153846154,0.6666666666666666,0.75,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120436,4.0,3.25,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,1,1,,,,
16460,tt1059793,Garfield Gets Real,garfield gets real,2007,2000,2007-09-30,,,3.190551,75.0,5.3,27.0,en,Family,Animation,Comedy,United States of America,Wonderworld Studios,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120438,12.0,2.4166666666666665,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,1,1,,,,
26728,tt1135929,Garfield's Fun Fest,garfield s fun fest,2008,2000,2008-08-30,,,1.304562,79.0,5.1,13.0,en,Comedy,Animation,Family,,Paws,0.14285714285714285,0.0,0.2,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120440,11.0,2.4545454545454546,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,1,1,,,,
19993,tt0975673,George Lopez: America's Mexican,george lopez america s mexican,2007,2000,2007-02-24,,,0.534723,65.0,10.0,1.0,en,Comedy,,,United States of America,Encanto Enterprises,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120442,2.0,2.0,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,1,1,,,,
133704,tt2270274,"George Lopez: It's Not Me, It's You",george lopez it s not me it s you,2012,2010,2012-07-24,,,0.810568,56.0,6.3,2.0,en,Comedy,,,United States of America,Dakota Pictures,0.16666666666666666,0.0,0.2,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120444,2.0,1.75,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,1,1,,,,
28630,tt1508274,"George Lopez: Tall, Dark & Chicano",george lopez tall dark chicano,2009,2000,2009-08-09,,,1.267411,90.0,4.3,2.0,en,Comedy,,,United States of America,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120446,1.0,3.5,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,1,1,,,,
37238,tt0056016,Geronimo,geronimo,1962,1960,1962-05-01,,,0.400573,101.0,4.1,6.0,fr,History,Western,,United States of America,Bedford Pictures Inc.,0.125,0.3333333333333333,0.2,0.125,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.16666666666666666,120448,1.0,3.5,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,1,1,,,,
31609,tt0089199,Cheech & Chong Get Out of My Room,cheech chong get out of my room,1985,1980,1985-01-01,,,4.61363,53.0,5.2,12.0,en,Comedy,Music,,United States of America,Koo Koo Banana,0.3333333333333333,0.0,0.4,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120450,6.0,2.5833333333333335,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,1,1,,,,
94568,tt0161612,Get Yourself a College Girl,get yourself a college girl,1964,1960,1964-12-18,,,0.003038,87.0,0.0,0.0,en,Comedy,Music,,United States of America,Four Leaf Productions,0.5555555555555556,1.0,0.8,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120452,2.0,3.0,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,1,1,,,,
50392,tt0460808,Ghost Son,ghost son,2007,2000,2007-04-05,,,0.783219,78.0,3.5,6.0,en,Drama,Horror,Mystery,Italy,Moviworld,0.5,0.3333333333333333,0.3333333333333333,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,120454,1.0,4.0,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,1,1,,,,
159638,tt2272336,Ghost Team One,ghost team one,2013,2010,2013-01-20,,9195.0,6.136155,107.0,4.9,22.0,en,Comedy,Horror,,United States of America,Hernany Perla Films,0.42857142857142855,0.0,0.5,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,120458,5.0,1.6,,,,,,0,0,0,0,0,0,0,9195.0,0,1,0,0,0,1,0,1,,,9.126523885883072,
303542,tt3078296,The Invisible Boy,invisible boy,2014,2010,2014-12-18,8000000.0,,4.349915,0.0,6.0,170.0,it,Comedy,Adventure,Science Fiction,France,Indigo Film,0.6,1.0,0.75,0.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120462,14.0,3.4285714285714284,,,,,,0,0,0,0,0,0,8000000,0.0,1,0,0,0,0,1,1,1,,,,15.894952224644102
